Txn_id,Txn_date,Customer_id,Agent_id,Region,Txn_type,Amount (TZS),Sender_balance_before,Receiver_balance_before,Device_type,Hour_of_day,Is_fraud_flag,Unusual_hour_flag,High_amount_flag,Txn_datetime,Rapid_txn_flag,Fraud_risk_score,Risk_Category,Year_month
TXN3633,2025-06-30,CUST0426,AGT0196,Mbeya,Receive,"274,743 ","160,404 ","225,168 ",Web,17,0,0,1,5,1,70,High Risk,2025-06
TXN3634,2025-06-07,CUST0105,AGT0087,Dar,PayBill,"450,849 ","566,831 ",0 ,USSD,4,0,0,1,6,1,80,High Risk,2025-06
TXN3635,2025-12-11,CUST0163,AGT0162,Dar,Withdraw,"368,873 ","287,146 ",0 ,Feature Phone,4,0,0,1,2,0,40,Medium Risk,2025-12
TXN3636,2025-01-10,CUST0406,AGT0099,Arusha,Send,"40,086 ","707,109 ",0 ,Smartphone,23,0,0,0,11,1,110,High Risk,2025-01
TXN3637,2025-09-02,CUST0215,AGT0063,Arusha,Withdraw,"464,262 ","506,893 ",0 ,Smartphone,21,0,0,1,3,1,50,Medium Risk,2025-09
TXN3638,2025-06-10,CUST0397,AGT0124,Mbeya,BuyAirtime,"351,647 ","835,957 ",0 ,USSD,1,0,0,1,6,1,80,High Risk,2025-06
TXN3639,2025-07-26,CUST0484,AGT0171,Mbeya,PayBill,"224,536 ","674,216 ",0 ,Web,15,0,0,1,8,1,100,High Risk,2025-07
TXN3640,2025-06-11,CUST0297,AGT0007,Mwanza,Send,"227,240 ","911,340 ",0 ,Smartphone,9,0,0,1,5,1,70,High Risk,2025-06
TXN3641,2025-06-17,CUST0318,AGT0104,Dodoma,BuyAirtime,"222,353 ","2,493 ",0 ,Smartphone,7,0,0,1,5,1,70,High Risk,2025-06
TXN3642,2025-05-26,CUST0008,AGT0139,Dodoma,BuyAirtime,"222,333 ","705,898 ",0 ,Web,20,0,0,1,8,1,100,High Risk,2025-05
TXN3643,2025-10-16,CUST0322,AGT0169,Dar,Send,"406,017 ","83,029 ",0 ,Web,16,0,0,1,4,1,60,Medium Risk,2025-10
TXN3644,2025-12-12,CUST0272,AGT0035,Dar,PayBill,"413,211 ","546,723 ",0 ,Feature Phone,21,0,0,1,1,0,30,Low Risk,2025-12
TXN3645,2025-08-10,CUST0346,AGT0138,Dodoma,Send,"301,387 ","408,736 ",0 ,USSD,13,0,0,1,7,1,90,High Risk,2025-08
TXN3646,2025-07-03,CUST0456,AGT0136,Dar,BuyAirtime,"138,872 ","774,546 ",0 ,Web,13,0,0,0,10,1,100,High Risk,2025-07
TXN3647,2025-06-27,CUST0384,AGT0168,Mwanza,Send,"19,887 ","251,275 ",0 ,Smartphone,14,0,0,0,4,1,40,Medium Risk,2025-06
TXN3648,2025-03-16,CUST0060,AGT0087,Mwanza,Send,"477,061 ","76,625 ",0 ,Feature Phone,11,0,0,1,8,1,100,High Risk,2025-03
TXN3649,2025-09-23,CUST0024,AGT0152,Dodoma,Withdraw,"213,328 ","721,512 ",0 ,Feature Phone,21,0,0,1,5,1,70,High Risk,2025-09
TXN3650,2025-01-07,CUST0463,AGT0113,Arusha,Deposit,"358,095 ","628,050 ",0 ,USSD,6,0,0,1,8,1,100,High Risk,2025-01
TXN3651,2025-01-07,CUST0033,AGT0009,Mbeya,Receive,"153,328 ","219,165 ","128,704 ",Web,6,0,0,0,15,1,150,High Risk,2025-01
TXN3652,2025-12-13,CUST0093,AGT0102,Mbeya,PayBill,"321,143 ","492,023 ",0 ,Smartphone,6,0,0,1,1,0,30,Low Risk,2025-12
TXN3653,2025-10-28,CUST0254,AGT0067,Arusha,PayBill,"382,388 ","171,224 ",0 ,USSD,22,0,0,1,2,0,40,Medium Risk,2025-10
TXN3654,2025-01-25,CUST0453,AGT0098,Dodoma,Deposit,"141,006 ","650,240 ",0 ,Feature Phone,11,0,0,0,12,1,120,High Risk,2025-01
TXN3655,2025-02-17,CUST0156,AGT0010,Dar,PayBill,"467,409 ","578,491 ",0 ,Feature Phone,19,0,0,1,13,1,150,High Risk,2025-02
TXN3656,2025-05-01,CUST0099,AGT0090,Dodoma,Deposit,"344,936 ","84,867 ",0 ,Smartphone,1,0,0,1,8,1,100,High Risk,2025-05
TXN3657,2025-04-11,CUST0389,AGT0023,Dodoma,Deposit,"375,890 ","672,572 ",0 ,USSD,18,0,0,1,16,1,180,High Risk,2025-04
TXN3658,2025-05-29,CUST0242,AGT0068,Mwanza,PayBill,"398,144 ","156,029 ",0 ,Smartphone,15,0,0,1,6,1,80,High Risk,2025-05
TXN3659,2025-04-13,CUST0260,AGT0078,Mwanza,PayBill,"31,123 ","154,755 ",0 ,Smartphone,3,0,0,0,8,1,80,High Risk,2025-04
TXN3660,2025-04-07,CUST0349,AGT0189,Mwanza,Send,"180,497 ","35,530 ",0 ,Smartphone,12,0,0,0,8,1,80,High Risk,2025-04
TXN3661,2025-12-28,CUST0277,AGT0116,Arusha,Receive,"286,244 ","185,363 ","260,788 ",Feature Phone,19,0,0,1,1,0,30,Low Risk,2025-12
TXN3662,2025-09-08,CUST0493,AGT0046,Mwanza,Withdraw,"315,645 ","689,165 ",0 ,Smartphone,20,0,0,1,4,1,60,Medium Risk,2025-09
TXN3663,2025-03-30,CUST0268,AGT0127,Dar,Deposit,"274,197 ","582,789 ",0 ,Smartphone,5,0,0,1,7,1,90,High Risk,2025-03
TXN3664,2025-07-13,CUST0318,AGT0148,Dodoma,Deposit,"4,896 ","98,393 ",0 ,Smartphone,22,0,0,0,4,1,40,Medium Risk,2025-07
TXN3665,2025-12-17,CUST0225,AGT0157,Mbeya,Withdraw,"465,248 ","534,701 ",0 ,Smartphone,15,0,0,1,2,0,40,Medium Risk,2025-12
TXN3666,2025-01-08,CUST0404,AGT0151,Arusha,Deposit,"81,602 ","554,342 ",0 ,Web,23,0,0,0,8,1,80,High Risk,2025-01
TXN3667,2025-05-29,CUST0371,AGT0045,Mbeya,PayBill,"27,916 ","833,958 ",0 ,Feature Phone,4,0,0,0,5,1,50,Medium Risk,2025-05
TXN3668,2025-12-31,CUST0279,AGT0055,Arusha,Send,"111,455 ","531,751 ",0 ,USSD,10,0,0,0,1,0,10,Low Risk,2025-12
TXN3669,2025-03-09,CUST0432,AGT0085,Arusha,Withdraw,"273,790 ","988,816 ",0 ,USSD,18,0,0,1,12,1,140,High Risk,2025-03
TXN3670,2025-12-15,CUST0207,AGT0161,Dodoma,Withdraw,"220,123 ","734,183 ",0 ,Smartphone,17,0,0,1,1,0,30,Low Risk,2025-12
TXN3671,2025-11-19,CUST0106,AGT0122,Dar,Deposit,"24,017 ","745,499 ",0 ,USSD,23,0,0,0,2,0,20,Low Risk,2025-11
TXN3672,2025-02-19,CUST0169,AGT0044,Mbeya,Receive,"482,290 ","466,788 ","247,552 ",Web,8,0,0,1,10,1,120,High Risk,2025-02
TXN3673,2025-12-07,CUST0301,AGT0142,Dar,Receive,"95,723 ","519,868 ","366,506 ",Feature Phone,12,0,0,0,1,0,10,Low Risk,2025-12
TXN3674,2025-12-11,CUST0337,AGT0007,Arusha,Deposit,"473,823 ","419,709 ",0 ,Smartphone,0,0,0,1,2,0,40,Medium Risk,2025-12
TXN3675,2025-05-06,CUST0374,AGT0155,Dodoma,BuyAirtime,"383,120 ","145,886 ",0 ,Web,23,0,0,1,9,1,110,High Risk,2025-05
TXN3676,2025-12-29,CUST0209,AGT0139,Mwanza,PayBill,"64,341 ","880,995 ",0 ,Feature Phone,23,0,0,0,1,0,10,Low Risk,2025-12
TXN3677,2025-12-22,CUST0294,AGT0077,Dodoma,Send,"43,316 ","207,927 ",0 ,USSD,8,0,0,0,1,0,10,Low Risk,2025-12
TXN3678,2025-04-21,CUST0439,AGT0187,Dar,Withdraw,"320,826 ","621,411 ",0 ,Smartphone,18,0,0,1,11,1,130,High Risk,2025-04
TXN3679,2025-12-31,CUST0397,AGT0007,Mwanza,Withdraw,"19,964 ","68,420 ",0 ,Smartphone,17,0,0,0,1,0,10,Low Risk,2025-12
TXN3680,2025-02-20,CUST0413,AGT0012,Dar,Deposit,"235,843 ","856,670 ",0 ,Smartphone,6,0,0,1,12,1,140,High Risk,2025-02
TXN3681,2025-08-08,CUST0386,AGT0045,Dodoma,BuyAirtime,"207,164 ","991,846 ",0 ,USSD,20,1,0,1,4,1,110,High Risk,2025-08
TXN3682,2025-02-11,CUST0072,AGT0040,Dar,Receive,"450,575 ","874,184 ","386,461 ",Smartphone,4,0,0,1,9,1,110,High Risk,2025-02
TXN3683,2025-06-28,CUST0206,AGT0073,Arusha,Deposit,"5,030 ","334,788 ",0 ,USSD,8,0,0,0,6,1,60,Medium Risk,2025-06
TXN3684,2025-09-27,CUST0044,AGT0032,Mwanza,Withdraw,"463,562 ","967,852 ",0 ,Smartphone,2,0,0,1,6,1,80,High Risk,2025-09
TXN3685,2025-02-07,CUST0283,AGT0108,Dodoma,BuyAirtime,"51,089 ","586,078 ",0 ,Web,13,0,0,0,12,1,120,High Risk,2025-02
TXN3686,2025-09-29,CUST0301,AGT0095,Arusha,Receive,"437,751 ","99,516 ","285,543 ",Smartphone,8,1,0,1,3,1,100,High Risk,2025-09
TXN3687,2025-07-09,CUST0339,AGT0024,Arusha,Send,"283,124 ","167,528 ",0 ,Web,9,0,0,1,6,1,80,High Risk,2025-07
TXN3688,2025-03-18,CUST0357,AGT0039,Arusha,Send,"366,692 ","115,706 ",0 ,USSD,11,0,0,1,11,1,130,High Risk,2025-03
TXN3689,2025-08-30,CUST0115,AGT0037,Mbeya,Deposit,"204,693 ","712,759 ",0 ,Smartphone,14,0,0,1,4,1,60,Medium Risk,2025-08
TXN3690,2025-03-01,CUST0413,AGT0196,Mbeya,Withdraw,"339,698 ","730,171 ",0 ,USSD,6,0,0,1,11,1,130,High Risk,2025-03
TXN3691,2025-04-10,CUST0015,AGT0090,Mwanza,BuyAirtime,"416,107 ","871,301 ",0 ,Feature Phone,1,0,0,1,9,1,110,High Risk,2025-04
TXN3692,2025-05-27,CUST0425,AGT0185,Dar,BuyAirtime,"2,889 ","483,019 ",0 ,USSD,16,0,0,0,9,1,90,High Risk,2025-05
TXN3693,2025-07-07,CUST0309,AGT0070,Dar,Deposit,"155,223 ","605,225 ",0 ,Smartphone,5,0,0,0,8,1,80,High Risk,2025-07
TXN3694,2025-03-10,CUST0019,AGT0099,Arusha,PayBill,"65,936 ","188,578 ",0 ,Web,0,0,0,0,5,1,50,Medium Risk,2025-03
TXN3695,2025-05-05,CUST0349,AGT0146,Mwanza,Send,"367,694 ","367,927 ",0 ,Feature Phone,1,0,0,1,7,1,90,High Risk,2025-05
TXN3696,2025-12-09,CUST0500,AGT0041,Mwanza,Deposit,"430,044 ","934,122 ",0 ,Web,7,0,0,1,2,0,40,Medium Risk,2025-12
TXN3697,2025-09-19,CUST0375,AGT0010,Mwanza,Send,"396,708 ","510,074 ",0 ,USSD,3,0,0,1,4,1,60,Medium Risk,2025-09
TXN3698,2025-12-04,CUST0243,AGT0115,Mbeya,Deposit,"174,161 ","546,506 ",0 ,Smartphone,12,0,0,0,1,0,10,Low Risk,2025-12
TXN3699,2025-08-25,CUST0446,AGT0110,Dar,BuyAirtime,"474,817 ","837,166 ",0 ,Smartphone,3,0,0,1,5,1,70,High Risk,2025-08
TXN3700,2025-07-27,CUST0147,AGT0037,Mbeya,Receive,"331,888 ","495,239 ","177,743 ",USSD,19,0,0,1,3,1,50,Medium Risk,2025-07
TXN3701,2025-11-20,CUST0487,AGT0155,Dodoma,Withdraw,"283,303 ","628,298 ",0 ,Web,15,0,0,1,1,0,30,Low Risk,2025-11
TXN3702,2025-06-22,CUST0308,AGT0054,Dar,Deposit,"200,855 ","918,966 ",0 ,Web,21,0,0,1,7,1,90,High Risk,2025-06
TXN3703,2025-02-25,CUST0185,AGT0047,Dar,PayBill,"360,095 ","257,951 ",0 ,USSD,0,0,0,1,9,1,110,High Risk,2025-02
TXN3704,2025-06-10,CUST0303,AGT0163,Mwanza,Withdraw,"222,578 ","902,267 ",0 ,Feature Phone,2,0,0,1,6,1,80,High Risk,2025-06
TXN3705,2025-12-24,CUST0065,AGT0081,Arusha,PayBill,"25,201 ","287,520 ",0 ,Smartphone,10,0,0,0,1,0,10,Low Risk,2025-12
TXN3706,2025-06-09,CUST0482,AGT0181,Dodoma,Deposit,"439,614 ","676,881 ",0 ,Web,19,0,0,1,7,1,90,High Risk,2025-06
TXN3707,2025-12-13,CUST0432,AGT0013,Mwanza,PayBill,"392,887 ","400,153 ",0 ,Feature Phone,3,0,0,1,2,0,40,Medium Risk,2025-12
TXN3708,2025-01-17,CUST0241,AGT0044,Mwanza,Send,"416,969 ","58,744 ",0 ,Smartphone,22,0,0,1,8,1,100,High Risk,2025-01
TXN3709,2025-09-19,CUST0174,AGT0134,Arusha,PayBill,"21,809 ","397,154 ",0 ,Smartphone,4,0,0,0,5,1,50,Medium Risk,2025-09
TXN3710,2025-01-20,CUST0461,AGT0008,Dar,Withdraw,"394,395 ","369,495 ",0 ,Feature Phone,18,0,0,1,7,1,90,High Risk,2025-01
TXN3711,2025-08-10,CUST0184,AGT0133,Arusha,Deposit,"210,246 ","727,893 ",0 ,Feature Phone,8,0,0,1,3,1,50,Medium Risk,2025-08
TXN3712,2025-02-21,CUST0420,AGT0194,Arusha,Deposit,"146,573 ","149,248 ",0 ,USSD,16,0,0,0,10,1,100,High Risk,2025-02
TXN3713,2025-01-26,CUST0074,AGT0088,Mwanza,Withdraw,"16,871 ","829,464 ",0 ,Web,21,0,0,0,12,1,120,High Risk,2025-01
TXN3714,2025-12-26,CUST0303,AGT0040,Dodoma,BuyAirtime,"456,951 ","592,377 ",0 ,USSD,12,0,0,1,2,0,40,Medium Risk,2025-12
TXN3715,2025-04-27,CUST0136,AGT0099,Mbeya,Receive,"294,218 ","495,005 ","43,651 ",Web,1,0,0,1,9,1,110,High Risk,2025-04
TXN3716,2025-11-19,CUST0279,AGT0179,Dodoma,Send,"131,786 ","846,029 ",0 ,Feature Phone,21,0,0,0,3,1,30,Low Risk,2025-11
TXN3717,2025-12-06,CUST0165,AGT0004,Mbeya,Receive,"83,559 ","364,486 ","364,463 ",USSD,15,0,0,0,1,0,10,Low Risk,2025-12
TXN3718,2025-03-14,CUST0451,AGT0139,Dodoma,Send,"120,810 ","469,857 ",0 ,Web,15,0,0,0,5,1,50,Medium Risk,2025-03
TXN3719,2025-10-04,CUST0273,AGT0037,Dar,Deposit,"397,180 ","280,383 ",0 ,Smartphone,23,0,0,1,6,1,80,High Risk,2025-10
TXN3720,2025-05-20,CUST0380,AGT0193,Mwanza,Receive,"351,834 ","835,756 ","319,441 ",Smartphone,11,0,0,1,8,1,100,High Risk,2025-05
TXN3721,2025-10-05,CUST0385,AGT0051,Dodoma,Send,"98,057 ","488,957 ",0 ,USSD,12,0,0,0,3,1,30,Low Risk,2025-10
TXN3722,2025-06-09,CUST0273,AGT0108,Dodoma,Send,"167,548 ","711,206 ",0 ,Smartphone,0,0,0,0,8,1,80,High Risk,2025-06
TXN3723,2025-11-19,CUST0087,AGT0148,Arusha,PayBill,"421,138 ","675,367 ",0 ,Feature Phone,1,0,0,1,1,0,30,Low Risk,2025-11
TXN3724,2025-02-08,CUST0275,AGT0133,Mwanza,Send,"115,889 ","664,876 ",0 ,Smartphone,13,0,0,0,14,1,140,High Risk,2025-02
TXN3725,2025-12-07,CUST0408,AGT0017,Dar,Deposit,"261,325 ","766,393 ",0 ,Web,13,0,0,1,3,1,50,Medium Risk,2025-12
TXN3726,2025-09-09,CUST0141,AGT0006,Dar,BuyAirtime,"332,834 ","940,367 ",0 ,Web,3,0,0,1,3,1,50,Medium Risk,2025-09
TXN3727,2025-04-26,CUST0317,AGT0188,Dodoma,Deposit,"490,067 ","281,910 ",0 ,Feature Phone,22,0,0,1,12,1,140,High Risk,2025-04
TXN3728,2025-12-24,CUST0245,AGT0109,Mwanza,PayBill,"79,737 ","767,151 ",0 ,Web,20,0,0,0,1,0,10,Low Risk,2025-12
TXN3729,2025-06-20,CUST0315,AGT0072,Arusha,Deposit,"299,093 ","187,854 ",0 ,Web,23,0,0,1,4,1,60,Medium Risk,2025-06
TXN3730,2025-08-25,CUST0440,AGT0052,Mwanza,PayBill,"487,534 ","571,827 ",0 ,Smartphone,1,0,0,1,11,1,130,High Risk,2025-08
TXN3731,2025-06-02,CUST0497,AGT0157,Mwanza,Deposit,"189,714 ","144,313 ",0 ,Feature Phone,17,0,0,0,3,1,30,Low Risk,2025-06
TXN3732,2025-05-22,CUST0340,AGT0045,Mbeya,PayBill,"311,487 ","749,479 ",0 ,USSD,2,0,0,1,5,1,70,High Risk,2025-05
TXN3733,2025-02-26,CUST0350,AGT0069,Dodoma,Withdraw,"324,259 ","433,325 ",0 ,USSD,13,0,0,1,13,1,150,High Risk,2025-02
TXN3734,2025-05-30,CUST0256,AGT0077,Dodoma,Deposit,"216,422 ","718,017 ",0 ,USSD,13,0,0,1,6,1,80,High Risk,2025-05
TXN3735,2025-01-10,CUST0090,AGT0061,Mwanza,BuyAirtime,"146,975 ","347,840 ",0 ,Web,16,0,0,0,14,1,140,High Risk,2025-01
TXN3736,2025-08-28,CUST0141,AGT0183,Arusha,PayBill,"153,288 ","701,268 ",0 ,Feature Phone,4,0,0,0,4,1,40,Medium Risk,2025-08
TXN3737,2025-03-17,CUST0154,AGT0179,Dodoma,BuyAirtime,"393,342 ","979,818 ",0 ,Feature Phone,5,0,0,1,5,1,70,High Risk,2025-03
TXN3738,2025-06-19,CUST0460,AGT0073,Dodoma,Withdraw,"316,324 ","532,119 ",0 ,USSD,10,0,0,1,7,1,90,High Risk,2025-06
TXN3739,2025-01-06,CUST0275,AGT0047,Dar,Withdraw,"72,147 ","760,382 ",0 ,USSD,2,0,0,0,15,1,150,High Risk,2025-01
TXN3740,2025-05-25,CUST0022,AGT0198,Mbeya,Receive,"348,759 ","81,589 ","351,881 ",USSD,21,0,0,1,8,1,100,High Risk,2025-05
TXN3741,2025-11-04,CUST0371,AGT0146,Dodoma,Withdraw,"338,576 ","507,662 ",0 ,Web,19,0,0,1,1,0,30,Low Risk,2025-11
TXN3742,2025-01-06,CUST0100,AGT0168,Dodoma,PayBill,"277,296 ","76,092 ",0 ,USSD,11,0,0,1,13,1,150,High Risk,2025-01
TXN3743,2025-12-16,CUST0134,AGT0026,Dodoma,Deposit,"228,526 ","953,481 ",0 ,USSD,15,0,0,1,2,0,40,Medium Risk,2025-12
TXN3744,2025-02-11,CUST0478,AGT0175,Dodoma,Send,"300,884 ","319,726 ",0 ,Smartphone,22,0,0,1,10,1,120,High Risk,2025-02
TXN3745,2025-11-12,CUST0479,AGT0140,Mbeya,Send,"402,005 ","791,025 ",0 ,Web,9,0,0,1,2,0,40,Medium Risk,2025-11
TXN3746,2025-02-18,CUST0156,AGT0088,Dar,BuyAirtime,"95,667 ","414,986 ",0 ,USSD,2,0,0,0,12,1,120,High Risk,2025-02
TXN3747,2025-03-29,CUST0371,AGT0173,Mwanza,Deposit,"75,046 ","810,924 ",0 ,USSD,6,0,0,0,6,1,60,Medium Risk,2025-03
TXN3748,2025-02-07,CUST0029,AGT0179,Mbeya,Withdraw,"33,272 ","5,293 ",0 ,Web,10,0,0,0,8,1,80,High Risk,2025-02
TXN3749,2025-11-19,CUST0168,AGT0096,Mwanza,Withdraw,"55,801 ","479,693 ",0 ,Feature Phone,21,0,0,0,3,1,30,Low Risk,2025-11
TXN3750,2025-01-10,CUST0454,AGT0067,Mbeya,Withdraw,"385,335 ","423,891 ",0 ,Web,10,0,0,1,11,1,130,High Risk,2025-01
TXN3751,2025-05-15,CUST0317,AGT0105,Dar,Send,"378,581 ","347,341 ",0 ,Feature Phone,6,0,0,1,10,1,120,High Risk,2025-05
TXN3752,2025-11-08,CUST0044,AGT0129,Mbeya,Receive,"419,750 ","293,823 ","283,231 ",USSD,0,0,0,1,2,0,40,Medium Risk,2025-11
TXN3753,2025-08-02,CUST0088,AGT0133,Dodoma,Receive,"468,723 ","5,110 ","203,929 ",Feature Phone,14,0,0,1,4,1,60,Medium Risk,2025-08
TXN3754,2025-09-03,CUST0300,AGT0107,Mbeya,Receive,"49,955 ","335,462 ","498,370 ",Web,14,0,0,0,4,1,40,Medium Risk,2025-09
TXN3755,2025-02-06,CUST0370,AGT0006,Arusha,Receive,"124,240 ","330,227 ","57,582 ",Feature Phone,19,0,0,0,12,1,120,High Risk,2025-02
TXN3756,2025-09-17,CUST0155,AGT0155,Dodoma,Receive,"80,651 ","580,206 ","288,672 ",Smartphone,4,0,0,0,2,0,20,Low Risk,2025-09
TXN3757,2025-02-10,CUST0336,AGT0061,Arusha,PayBill,"97,498 ","101,468 ",0 ,USSD,11,0,0,0,3,1,30,Low Risk,2025-02
TXN3758,2025-06-24,CUST0353,AGT0023,Dodoma,Send,"15,885 ","108,854 ",0 ,USSD,23,0,0,0,4,1,40,Medium Risk,2025-06
TXN3759,2025-04-24,CUST0286,AGT0053,Mwanza,PayBill,"253,543 ","706,889 ",0 ,Feature Phone,9,0,0,1,8,1,100,High Risk,2025-04
TXN3760,2025-02-18,CUST0454,AGT0043,Mwanza,Withdraw,"372,557 ","719,815 ",0 ,Smartphone,16,0,0,1,10,1,120,High Risk,2025-02
TXN3761,2025-09-19,CUST0056,AGT0002,Dodoma,Send,"244,619 ","596,134 ",0 ,Web,11,0,0,1,3,1,50,Medium Risk,2025-09
TXN3762,2025-03-05,CUST0123,AGT0014,Arusha,BuyAirtime,"461,135 ","87,178 ",0 ,Web,0,0,0,1,11,1,130,High Risk,2025-03
TXN3763,2025-05-04,CUST0093,AGT0010,Mbeya,Deposit,"156,429 ","580,502 ",0 ,Web,2,0,0,0,7,1,70,High Risk,2025-05
TXN3764,2025-09-05,CUST0407,AGT0071,Dodoma,PayBill,"495,621 ","772,116 ",0 ,Smartphone,21,0,0,1,7,1,90,High Risk,2025-09
TXN3765,2025-06-29,CUST0006,AGT0083,Mwanza,BuyAirtime,"438,289 ","343,933 ",0 ,Smartphone,4,0,0,1,3,1,50,Medium Risk,2025-06
TXN3766,2025-05-05,CUST0094,AGT0136,Mbeya,Withdraw,"395,179 ","535,573 ",0 ,Feature Phone,16,0,0,1,5,1,70,High Risk,2025-05
TXN3767,2025-06-18,CUST0271,AGT0106,Dodoma,Receive,"160,062 ","287,137 ","382,242 ",Feature Phone,4,0,0,0,4,1,40,Medium Risk,2025-06
TXN3768,2025-01-03,CUST0204,AGT0151,Dodoma,Receive,"259,454 ","467,069 ","201,329 ",Smartphone,18,0,0,1,14,1,160,High Risk,2025-01
TXN3769,2025-09-30,CUST0033,AGT0065,Arusha,BuyAirtime,"265,444 ","119,473 ",0 ,Feature Phone,14,0,0,1,4,1,60,Medium Risk,2025-09
TXN3770,2025-10-07,CUST0492,AGT0127,Dar,Deposit,"118,454 ","603,215 ",0 ,USSD,0,0,0,0,1,0,10,Low Risk,2025-10
TXN3771,2025-03-16,CUST0302,AGT0039,Mbeya,Send,"48,652 ","87,580 ",0 ,Smartphone,22,0,0,0,10,1,100,High Risk,2025-03
TXN3772,2025-03-23,CUST0338,AGT0191,Mbeya,BuyAirtime,"47,199 ","102,123 ",0 ,Web,20,0,0,0,9,1,90,High Risk,2025-03
TXN3773,2025-03-28,CUST0436,AGT0029,Dar,BuyAirtime,"376,095 ","674,463 ",0 ,Smartphone,10,0,0,1,7,1,90,High Risk,2025-03
TXN3774,2025-02-15,CUST0162,AGT0146,Mwanza,Receive,"373,070 ","811,014 ","293,107 ",USSD,2,0,0,1,10,1,120,High Risk,2025-02
TXN3775,2025-08-21,CUST0183,AGT0041,Mwanza,BuyAirtime,"438,278 ","337,391 ",0 ,Smartphone,14,0,0,1,3,1,50,Medium Risk,2025-08
TXN3776,2025-07-05,CUST0009,AGT0007,Dar,Send,"442,365 ","776,993 ",0 ,Smartphone,4,0,0,1,5,1,70,High Risk,2025-07
TXN3777,2025-09-26,CUST0044,AGT0009,Mwanza,Withdraw,"293,796 ","920,986 ",0 ,USSD,15,0,0,1,7,1,90,High Risk,2025-09
TXN3778,2025-11-07,CUST0350,AGT0056,Dar,Deposit,"66,792 ","252,518 ",0 ,USSD,12,1,0,0,2,0,70,High Risk,2025-11
TXN3779,2025-04-30,CUST0188,AGT0037,Mbeya,Withdraw,"168,271 ","71,060 ",0 ,Smartphone,18,0,0,0,6,1,60,Medium Risk,2025-04
TXN3780,2025-09-29,CUST0230,AGT0034,Dar,Deposit,"178,708 ","139,699 ",0 ,USSD,9,0,0,0,2,0,20,Low Risk,2025-09
TXN3781,2025-02-19,CUST0177,AGT0188,Mwanza,Send,"106,204 ","13,367 ",0 ,Web,1,0,0,0,14,1,140,High Risk,2025-02
TXN3782,2025-09-04,CUST0105,AGT0049,Dar,Send,"175,817 ","948,474 ",0 ,Feature Phone,10,0,0,0,1,0,10,Low Risk,2025-09
TXN3783,2025-08-14,CUST0483,AGT0132,Mwanza,Receive,"20,801 ","371,857 ","326,138 ",Web,7,0,0,0,3,1,30,Low Risk,2025-08
TXN3784,2025-02-02,CUST0005,AGT0177,Dar,Send,"288,974 ","810,581 ",0 ,Feature Phone,0,0,0,1,13,1,150,High Risk,2025-02
TXN3785,2025-05-14,CUST0453,AGT0089,Arusha,BuyAirtime,"454,239 ","902,850 ",0 ,Smartphone,3,0,0,1,7,1,90,High Risk,2025-05
TXN3786,2025-02-18,CUST0471,AGT0168,Mbeya,Deposit,"120,571 ","221,011 ",0 ,Smartphone,18,0,0,0,13,1,130,High Risk,2025-02
TXN3787,2025-10-17,CUST0180,AGT0146,Dar,BuyAirtime,"439,224 ","696,887 ",0 ,Smartphone,18,0,0,1,4,1,60,Medium Risk,2025-10
TXN3788,2025-10-29,CUST0014,AGT0174,Dar,BuyAirtime,"12,621 ","371,187 ",0 ,USSD,23,0,0,0,5,1,50,Medium Risk,2025-10
TXN3789,2025-03-20,CUST0312,AGT0149,Mbeya,BuyAirtime,"86,968 ","553,713 ",0 ,Feature Phone,9,0,0,0,11,1,110,High Risk,2025-03
TXN3790,2025-11-27,CUST0139,AGT0035,Dar,Send,"294,308 ","440,957 ",0 ,Smartphone,2,0,0,1,1,0,30,Low Risk,2025-11
TXN3791,2025-10-01,CUST0417,AGT0112,Arusha,Withdraw,"337,713 ","688,926 ",0 ,Web,10,0,0,1,5,1,70,High Risk,2025-10
TXN3792,2025-09-01,CUST0173,AGT0131,Mbeya,Deposit,"289,979 ","750,791 ",0 ,Smartphone,12,0,0,1,3,1,50,Medium Risk,2025-09
TXN3793,2025-02-01,CUST0473,AGT0030,Dar,Deposit,"102,379 ","884,273 ",0 ,Feature Phone,22,0,0,0,10,1,100,High Risk,2025-02
TXN3794,2025-08-30,CUST0182,AGT0142,Mbeya,Receive,"290,985 ","907,297 ","213,167 ",Web,12,0,0,1,7,1,90,High Risk,2025-08
TXN3795,2025-06-26,CUST0033,AGT0040,Mbeya,BuyAirtime,"356,883 ","365,747 ",0 ,Smartphone,14,0,0,1,8,1,100,High Risk,2025-06
TXN3796,2025-05-28,CUST0217,AGT0036,Dar,Receive,"332,111 ","573,603 ","212,973 ",Smartphone,10,0,0,1,8,1,100,High Risk,2025-05
TXN3797,2025-04-19,CUST0092,AGT0109,Mwanza,Deposit,"218,341 ","354,852 ",0 ,Feature Phone,15,0,0,1,9,1,110,High Risk,2025-04
TXN3798,2025-09-17,CUST0435,AGT0035,Dar,Receive,"446,172 ","354,415 ","398,837 ",Web,4,0,0,1,2,0,40,Medium Risk,2025-09
TXN3799,2025-03-19,CUST0036,AGT0044,Arusha,Deposit,"108,134 ","353,835 ",0 ,Feature Phone,14,0,0,0,11,1,110,High Risk,2025-03
